"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Puerto Rico","PRI","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","187.97","181.72","192.71","190.79","187.1","194.65","181.81","164.78","157.8","158.23","148.86","147.65","140.21","139.27","139.47","145.87","145.63","149.99","150.12","138.78","136.41","129.3","126.46","124.02","123.63","130.72","140.05","140.77","140.3","133.56","138.59","131.93","127.98","121.33","116.73","112.31","110.5","111.14","99.41","110.63","104.51","102.8","99.1","105.43","96.58","98","100.29","101.01","101.29","105.41","107.39","108.27","108.82","104.06","104.21","104","",
"Korea, Dem. People’s Rep.","PRK","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","35.22","36.77","39.06","40.7","38.43","40.91","40.12","40.35","44.78","45.84","49.19","50.11","53.6","57.59","61.89","64.76","68.63","70.53","73.11","71.43","77.03","71.25","75.12","79.83","82.02","86.62","88.08","88.66","91.09","91.54","109.52","103.51","103.15","97.97","75.82","69.82","70.93","83.72","85.3","84.39","94.46","96.65","97.98","99.4","101.19","99.41","92.03","98.05","97.31","97.81","99.07","102.4","102.59","101.03","104.15","100.79","",
"Portugal","PRT","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","73.95","79.8","85.37","78.82","87.5","67.7","80.51","78.98","77.25","84.73","74.95","77.62","81.86","86.85","80.87","77.13","69.33","73.31","87.98","78.88","72.69","87.86","74.33","81.41","82.42","85.52","92.83","73.65","93.26","100.66","105.33","93.46","92.34","94.04","96.56","102.06","96.75","91.06","104.21","95.63","97.39","98.17","96.25","102.71","97.95","99.35","96.08","99.98","104.22","106.16","101.03","99.06","103.55","103.9","117.28","108.59","",
"Paraguay","PRY","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","21.51","21.15","21.17","23.25","24.85","24.32","25.25","25.57","25.47","27.74","28.44","28.55","28.62","29.91","28.88","30.76","35.13","35.19","36.7","37.41","40.6","41.17","42.87","45.96","49.87","45.32","48.83","54.74","60.94","63.32","57.86","59.55","65.72","62.93","67.43","70.99","77.25","80.41","78.01","80.11","88.46","87.74","98.58","94.51","98.57","106.92","125.08","129.45","109.94","154.48","163.34","128.98","178.32","181.51","180.96","183.72","",
"West Bank and Gaza","PSE","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.08","81.96","87.37","79.44","86.27","79.47","100.88","84.2","107.29","93.96","101.61","96.18","102.21","88.66","94.65","88.52","75.4","78.27","87.69","82.84","88.3","87.64","87.65","",
"Pacific island small states","PSS","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","53.9629627629403","58.9647701994119","64.5814028342295","66.0023992663888","61.7571424080805","62.3518011527959","63.5571345983099","67.9735687296468","68.078582773747","69.6460535998286","69.9010819305465","63.6629405176026","65.9426940424131","67.2777213627335","66.9120372613277","69.4522879484704","75.1472898665483","76.4134593440433","86.9898075088759","82.8853438119693","90.0564082223351","89.4219683140662","77.5372274068578","96.5498662651979","88.8209932403931","98.143302089936","85.3302845879013","85.82122810864","91.1922107589807","94.2454838278588","85.0742416682884","87.5342104774442","88.2804092335819","90.2164261684508","95.811341187145","96.1337163137328","96.5668486152646","89.2106482644291","94.7378123770642","94.1664189957208","90.4056323942147","92.2243025604775","90.7090335414283","96.5722592912597","100.031268901285","103.992360666074","103.445988443499","103.985946104999","99.5183352745792","97.6607973941372","103.284799433993","96.1059278764293","102.109047415126","102.388908696638","","","",
"Post-demographic dividend","PST","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","52.7980070182334","54.9413189634365","56.7742162657108","57.2801453818254","58.5827204545578","59.9472863073216","62.4999499074595","63.8024016894317","63.3736815700653","64.6096067110576","66.6867861659356","66.6299023133376","69.5229576950271","70.5483408964086","72.4114585009213","73.544986373254","75.0864119390724","77.620180975273","80.6329725944529","79.917966334687","82.2890733971863","84.5031373337515","79.7919086453052","85.2772660072676","86.4776365532389","85.5055170089844","85.5928563516454","82.8644200290222","86.7945553128202","87.9259395624028","86.9341638329597","91.9332394165276","87.7346765586387","90.9073586085344","89.3789294011072","93.0546314688435","94.4334256337515","94.6668038094734","96.9877541215209","97.9762726436992","96.4216579770852","96.6104199638893","95.7409407686476","101.272188478233","99.4002447308047","99.5209126552811","100.333997819998","104.377508593149","106.127424861473","105.323636956252","106.459093307925","104.874353333534","109.961889935434","111.224811396835","","","",
"French Polynesia","PYF","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","109.67","122.15","116.99","110.43","102.9","100.07","91.71","89.12","112.93","107.26","101.3","94.01","80.04","74.84","104.91","97.84","86.48","80.82","85.94","102.69","91.97","100.87","74.25","69.39","90.18","89.87","90.19","83.29","85.88","92.97","86.09","84.31","84.79","84.79","90.16","85.97","87.82","74.36","81.04","88.9","88.38","94.62","93.82","96.04","103.77","100.19","102.93","101.83","99.66","99.25","104.57","105.65","99.72","103.8","99.69","101.21","",
"Qatar","QAT","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","11.74","13.15","14.1","15","15.88","17.03","18.35","20.22","21.66","21.67","23.71","24.55","11.86","12.27","11.73","11.23","25.86","29.47","34.09","31.74","36.7","37.74","39.41","42.87","44.48","48.71","50.39","53.83","64.09","69.55","83.75","92.49","91.46","94.07","106.85","112.31","125.81","102.33","110.02","118.08","94.05","109.84","93.75","99.66","95.08","105.27","123.94","113.21","125.68","134.93","143.94","147.58","166.29","164","171.26","169.67","",
"Romania","ROU","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","61.79","58.98","59.82","59.83","65.6","76.83","75.7","77.3","78.11","67.4","79.4","89.46","86.54","88.63","89.79","107.33","105.58","106.73","113.94","102.96","105.87","115.33","109.3","121.53","112.22","110.51","98.15","102.87","98.43","94.1","96.45","82.73","100.08","92.48","96.42","93.05","100.37","86.56","90.77","81.7","91.64","84.83","95.44","111.23","95.32","93.45","78.73","94.52","94.06","93.95","102.56","85.95","102.42","117.33","108.69","112.93","",
"Russian Federation","RUS","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122.84","122.73","109.31","105.57","99.91","100.36","87.89","89.06","91.88","91.5","100.64","95.11","97.34","100.18","102.48","111.97","117.56","123.13","109.47","129.57","124.72","131.65","132.1","136.57","147.45","",
"Rwanda","RWA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","24.48","32.71","23.99","23.84","26.79","29.35","35.55","34.81","37.49","39.14","39.99","39.35","41.02","39.24","44.02","46.59","48.59","49.27","52.94","53.41","58.37","61.28","60.98","55.57","66.26","60.69","60.54","58.5","66.34","76.02","86.39","91.7","64.29","45.24","54.34","60.65","63.39","71.44","77.8","83.16","79.16","100.18","93.84","93.75","100.61","105.63","106.87","115.92","135.39","140.38","150.5","162.16","165.22","155.01","150.3","140.61","",
"South Asia","SAS","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","31.2371488391999","30.9830345138106","31.9942184767555","32.8015585224038","31.7866509946022","31.6503214524864","33.8519226451579","35.6837994107843","36.8742906711783","38.2691168762221","38.3469770159811","37.2012887989354","40.0255702550793","39.1989403425824","42.9677981407266","42.7805280230475","45.7909092955861","47.1992491087457","45.7760969778391","47.4935547239536","50.3546588825973","50.3743427405098","55.4281518088325","56.4186463003039","57.6970236138453","58.9103460448251","58.8068289271223","63.4037240982569","67.1711807381429","68.563914038389","69.8797508718193","72.3101628819577","75.208396695031","77.0690501384376","79.730495319902","82.4461447499659","84.7048642278398","86.6614343941334","90.878053957154","90.8736207803177","92.7633427080644","87.9021528346813","95.5526613222762","94.6975839766089","100.378255976919","104.834450981689","113.061131686921","116.262351437373","114.81828517406","122.031434505664","129.013946156215","131.848654772904","136.864405723254","140.390418100291","","","",
"Saudi Arabia","SAU","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","9.74","9.58","9.7","9.92","10.6","10.76","11.18","9.84","11.74","12.9","17.15","11.18","14.51","20.22","21.82","18.57","21.26","20.99","23.06","22.78","23.02","30.19","35.9","45.24","52.03","55.63","60.95","65.72","66.79","71.38","72.83","76.36","74.21","72.66","72.26","70.84","79.35","81.56","77.8","81.7","88.23","89.05","92.5","98.04","100.38","101.58","103.11","103.79","100.64","103.75","104.02","103.82","106.49","96.01","102.2","107.06","",
"Sudan","SDN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","23.01","23.42","24.71","23.78","23.86","24.14","27.59","25.43","27.91","29.15","29.99","30.62","31.31","34.4","35.23","36.19","38.62","39.36","38.75","41.07","46.27","40.48","42.05","37.33","45.03","44.02","40.4","47.7","40.76","39.81","48.55","54.15","50.52","59.55","60.92","66.79","68.38","73.35","74.86","78.67","87.3","89.57","98.6","97.09","100.8","102.11","101.17","101.98","104.24","99.78","106.86","","","","","","",
"Senegal","SEN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","63.82","65.07","70.3","68.86","74.21","68.66","75.78","62.11","67.29","50.93","72.66","47.66","55.82","72.52","90.57","80.87","47.2","79.52","56.38","49.43","76.66","75.86","51.54","52.85","70.82","79.35","86.78","74.65","85.33","77.01","79.9","73.74","80.44","81.15","89.44","80.26","75.93","74.64","107.72","106.27","100.87","67.18","93.6","94.48","110.91","94.61","85.61","129.59","142.15","155.26","110.36","127","123.27","127.11","163.8","148.46","",
"Singapore","SGP","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","422.89","420.17","415.72","420.62","448.78","468.54","474.35","513.8","655.8","655.23","749.82","859.77","855.07","866.35","961.89","1060.06","1075.15","1053.59","1067.08","1094.43","1033.61","991.07","997.32","989.32","852.79","769.77","681.24","516.41","507.42","490.79","416.36","339.02","220.41","163.03","162.8","131.4","181.07","159.98","171.37","69.97","71.08","93.14","101.93","116.67","90.05","93.29","95.94","89.3","91.81","92.25","101.12","104.97","112","111.7","109.5","114.9","",
"Solomon Islands","SLB","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","29.83","30.2","31.21","32.15","32.42","32.04","32.75","31.25","34.53","37.82","38.93","38.09","39.01","40.09","41.66","44.13","46.15","49.35","55.76","56.69","62.32","61.79","62.13","70.25","72.55","70.55","56.31","58.65","61.75","62.12","67.03","71.98","70.66","71.33","77.69","79.02","82.09","83.76","79.28","81.62","78.78","79.56","81.58","91.96","103.19","104.84","112.32","116.88","107.67","110.74","112.05","112.13","115.05","117.03","116.07","112.42","",
"Sierra Leone","SLE","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","32.77","35.54","35.84","37.95","39.09","40.71","41.47","41.57","44.74","43.26","43.06","43.79","43.46","45.09","47.82","48.16","48.87","50.47","46.3","47.48","48.12","51.43","49.12","51.39","49.54","54.5","52.85","54.26","55.95","55.87","59.82","56.11","57.02","57.64","54.65","56.71","58.72","54.14","48.17","44.33","48.78","58.33","82.88","91.82","92.29","115.89","100.85","108.21","133.44","149.97","159.39","164.28","172.94","175.26","173.09","201.22","",
"El Salvador","SLV","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","34.88","38.5","39.75","38.75","42.71","44.35","44.39","45.1","45.49","48.31","51.66","50.8","56.26","59.03","63.63","64.42","64.57","72.95","72.22","68.24","62.38","58.85","61.14","68.13","68.74","69.1","65.31","69.56","70.6","75.23","80.6","85.12","82.85","83.52","83.37","86.11","92.18","92.39","94.45","95","90.81","92.25","90.9","96.58","99.06","104.36","105.49","114.43","113.64","105.14","103.4","115.48","116.06","115.47","110.49","119.84","",
"San Marino","SMR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","47.29","48.94","51.59","53.58","55.27","57.38","59.88","62.72","64.31","66.18","65.64","69.93","66.57","63.56","69.63","70.53","74.45","77.62","78.93","82.37","85.23","88.68","85.14","84.5","90.63","89.95","96.09","99.51","100.47","93.2","76.38","67.23","74.47","84.51","88.05","90.42","94.22","91.45","91.24","91.76","91.62","96.72","98.06","98.8","103.1","98.11","98.33","94.52","95.65","104.61","107.86","110.65","116.97","110.17","109.25","107.95","",
"Serbia","SRB","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","97.59","101.08","107.13","102.12","105.21","94.79","102","94.57","89.05","98.59","",
"Sub-Saharan Africa (excluding high income)","SSA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","30.8552425294074","31.8707105550148","32.8843156091386","33.6611897304544","34.1697237272155","34.770375300167","37.4887105041702","37.1129897999572","39.2417709412108","40.7353623226488","41.4324325824782","40.9916389717837","40.5454837952076","43.7456380285261","44.017760689077","44.1084056765054","44.5577734401739","45.5436206770027","45.5069824521669","46.6842358125941","48.7377232058448","48.6220032018119","48.2280493862168","48.6877280315314","51.8085166509037","53.6491265720175","53.7633762777956","57.5003797230738","59.5994702889212","60.5845599630549","65.8269831917579","65.4803898231935","67.6443456413667","69.154213464184","70.1216771844451","74.3762920352232","75.3129979090133","78.533965854902","82.0986690250158","83.6407383836974","85.9953186125362","89.7048196960643","93.2642820326425","96.5071348689821","101.600910665583","105.316882850768","104.886957613341","111.088518043501","111.413136274936","120.305697035031","120.183879471759","123.274267151018","127.042182802062","132.202336024028","","","",
"South Sudan","SSD","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","30.8593152036101","31.8751002770401","32.8883205886126","33.6661774358752","34.1740368642172","34.7754848897098","37.4948340195415","37.1196307652577","39.2459450198544","40.739231182985","41.435838013824","40.9960744382539","40.5495387498714","43.7494434887812","44.0211792636147","44.111829549554","44.5608147805925","45.5463670917406","45.510219571892","46.6877606426792","48.7411773108087","48.6252580620232","48.231926374027","48.690738615151","51.8120335087717","53.6528878173739","53.7660605646036","57.502518643468","59.6019266387895","60.5868941309222","65.8291989659438","65.4823189816496","67.6463733568289","69.1567664883287","70.1250363627368","74.379227610575","75.3164058841877","78.5367648677191","82.1013245890197","83.6433456197418","85.9976763091368","89.7059914885646","93.2652052988358","96.5075008624765","101.600787413748","105.31649741571","104.886788780523","111.088091366186","111.412447444334","120.304738928151","120.183340354816","123.273678482038","127.041548539858","132.201576565448","","","",
"Small states","SST","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","58.5313853882745","58.5867905135927","61.7517459305184","62.3321462492129","65.6537563889685","65.7292848154573","69.043221704747","69.1735292414025","70.0576161563721","71.3298823999614","73.9667236839759","74.1762535279062","72.802175647964","75.054816721865","68.9272588053656","72.7180303127261","73.4208428173164","75.9222739197687","77.0222875686304","75.9735030838719","79.1208573296379","78.9861511601962","74.7461214102723","79.9424600648371","79.4628229248332","82.5703321097895","82.0214397593887","82.4968900297534","83.7915296769116","85.3938578397705","89.3484281035656","97.3506482321238","96.7956036554694","95.5695047744211","98.9176253490838","99.7519343582842","96.0027110414403","95.5591914822099","98.4672984889552","98.588918870773","100.148681141489","99.6279682427174","101.022393311976","103.646050086052","103.881405622312","105.226562799953","105.258066048011","104.518994152396","106.855958411004","108.759327840204","111.312412983696","111.076331867134","113.026563727666","113.521238925447","","","",
"Sao Tome and Principe","STP","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","79.56","83.43","71.26","86.37","79.98","83.25","83.62","80.7","74.8","74.93","81.15","78.52","82.15","77.78","65.22","62.32","61.09","63.57","69.52","56.9","60.52","58.16","58.2","51.56","54.21","56.96","56.12","57.71","52.8","49.09","53.08","67.01","69.62","73.24","67.49","76.58","89.86","94.33","96.42","98.53","103.13","103.56","104.6","97.88","100.78","101.34","102.65","99.58","101.98","104.97","105.83","107.93","117.54","126.18","113.16","111.36","",
"Suriname","SUR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","42.55","49.07","48.24","48.68","60.74","61.47","71.98","76.88","73.93","80.56","80.75","74.3","86.4","86.39","95.79","92.2","96.5","105.12","113.84","122.04","131.79","138.8","127.99","143.31","148.09","142.51","132.71","135.83","134.52","121.35","127.79","136.2","120.35","117.93","118.27","111","114.54","97.28","99.88","96.32","103.64","85.22","91.42","95.7","98.29","106.01","114.25","108.97","123.53","145.28","141.87","145.7","156.39","159.8","154.32","156.91","",
"Slovak Republic","SVK","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.62","111.27","103.55","110.27","113.11","108.42","103.3","89.53","92.47","98.48","91.56","102.63","102.7","94.67","89.54","105.28","92.83","80.08","86.79","76.86","85.3","99.46","87.68","101.77","",
"Slovenia","SVN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.27","89.67","97.39","94.34","101.15","99.34","101.88","97.93","98.27","99.96","104.6","102.32","105.65","98.46","95.88","93.86","94.88","92.64","94.93","94.65","87.69","86.03","88.25","92.29","88.7","",
"Sweden","SWE","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","95.7","98.99","97","97.72","96.72","91.45","96.21","97.22","87.67","92.89","91.6","92.15","90.32","104.44","96.45","101.46","102.94","104.8","104.5","105.06","108.82","111.85","109.43","119.19","111.29","107.19","94.47","97.56","105.99","110.38","92.82","90.02","102.04","97.25","97.86","102.53","104.64","104.01","100.1","101.76","100.41","101.46","100.25","102.6","100.07","97.33","95.8","96.41","97.56","95.99","96.05","95.05","95.99","101.23","103.08","99.64","",
"Eswatini","SWZ","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","33.54","34.81","37.35","36.05","35.1","41.14","44.53","43.33","45","51.26","51.27","55.71","54.42","58.67","59.91","61.81","59.08","66.75","66.5","74.93","79.7","79.97","80.7","84.18","86.15","93.83","92.18","89.72","89.77","91.12","94.03","93.79","88.39","89.08","82.6","86.73","85.08","84.45","89.8","86.1","84.49","94.49","95.12","96.64","102.67","100.69","99.16","100.8","102.17","106.24","109.03","111.47","113.63","114.03","114.25","113.83","",
"Sint Maarten (Dutch part)","SXM","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","135.86","145.04","136.14","162.25","145.37","166.5","195.36","208.32","146.86","140.49","129.24","155.35","145.1","141.87","132.17","132.4","122.99","116.37","128.98","137.58","137.81","132.56","148.2","126.33","142.5","150.64","123","112.68","122.96","120.8","123","115.26","120.06","135.14","156.93","150.24","163.38","150.88","150.74","151.04","146.95","120.04","117.19","106.04","98.51","95.45","100.62","100.17","93.72","95.67","106.37","107.98","110.56","112.81","105.26","103.99","",
"Syrian Arab Republic","SYR","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","14.08","19.55","17.97","19.59","19.14","16.81","20.3","19.07","21.09","16.74","19.08","25.24","16.77","27.82","28.69","32.68","31.7","36.8","34.11","45.42","46.55","49.81","48.28","44.69","47.13","51.72","44.44","59.81","43.61","50.67","49.67","58.37","54.09","58.15","61.92","70.51","61.48","79.16","65.98","77.63","76.27","96.78","89.87","94.53","98.8","106.67","93.6","90.04","96.23","91.97","102.84","93.83","83.43","67.79","78.8","85.25","",
"Turks and Caicos Islands","TCA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","35.45","37.39","39.82","38.91","38.32","38.82","38.26","40.12","39.51","38.19","37.84","36.02","33.34","34.08","36.39","37.66","38.68","40.87","41.2","42.65","41.29","42.12","43.51","36.62","43.9","44.86","44.92","50.79","50.42","49.45","67.52","68.86","61.73","70.16","71.84","73.3","81.8","91.72","86.81","84.02","96.02","90.55","99.27","89.44","105.67","104.89","109.27","111.07","104.62","155.81","113.97","161.95","146.33","146.9","145.39","155.2","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","15.6444288451667","16.5529278316779","17.2111207632109","18.2626035913672","19.2833837667325","20.2122560407391","20.3650151529065","20.6993386356277","21.0440762468016","22.1456434789053","23.1121318433445","22.9048767453851","24.8199871370754","25.1295516718351","25.8330334316197","26.1138272212869","26.4752849900382","28.8721767973381","30.2172758843468","31.1180801294767","32.7793160938464","35.0546960986891","36.9700377328528","39.9539358022486","40.6650340282402","42.4751894992725","44.0760845016664","45.6772778171751","47.6960684266264","51.0957682276685","52.7482777803497","55.6590089825699","59.1737488270322","62.2479056883318","66.8527914118624","71.0744068499723","72.8787233870399","75.833279963633","79.2201344865945","83.0120635461175","84.9201945821846","88.7637739857402","91.6047198098857","96.5374995765611","100.180576590298","103.752130174175","108.749678551578","114.314736691151","117.468842985012","120.155836561513","123.934107491964","128.747741593474","130.654071125902","132.449871754845","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.952150979491","102.577339879273","92.5334936905644","92.2350511097681","89.8768209460128","89.5043784454421","86.3159262615162","86.2599372346008","87.703212951858","89.1074097022169","92.6215805894513","92.3534783722148","96.5388836882723","98.440429240432","100.800596175343","100.735395364287","108.049480912279","112.060134903738","107.609074234949","119.040442235246","117.65411851852","127.061403853416","126.961904531642","","","",
"Togo","TGO","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","35.26","35.79","37.59","38.7","39.77","41.2","41.2","41.97","43.07","45.74","47.36","45.16","45.98","45.39","46.78","45.04","43.17","47.71","50.51","50.03","50.74","49.76","46.34","49.91","52.53","54.51","53.52","56.95","59.94","62.17","59.83","59.99","71.32","70.39","69.9","82.33","85.77","83.45","88.46","83.05","88.99","89.43","91.09","94.67","99.44","105.88","108.8","118.98","127.73","129.37","139.28","137.58","125.07","143.6","145.46","145","",
"Thailand","THA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","26.22","28.05","29.77","29.12","29.67","33.74","30.95","33.2","35.49","36.69","37.04","35.57","42.12","41.41","45.55","49.14","49.38","56.75","52.74","57.97","59.37","59.31","62.34","64.32","66.92","62.96","63.36","68.91","72.28","68.44","75.38","77.92","76.35","78.9","80.2","82.9","84.5","80.85","85.06","92.33","96.64","97.63","103.72","100.1","98.03","101.87","111.91","110.74","114.22","114.27","122.92","131.62","129.66","126.31","118.77","114.55","",
"Tajikistan","TJK","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.4","85.95","86.72","81.67","67.53","67.86","61.54","64.62","76.11","78.13","85.56","89.14","101.99","96.71","101.29","100.91","108.99","120.11","120.78","123.82","134.06","152.05","149.96","160.46","155.46","",
"Turkmenistan","TKM","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.8","53.17","58.12","59.28","51.04","51.69","61.19","65.77","72.38","75.47","85.57","90.33","97.51","101.74","100.75","104.9","101.34","100.51","103.56","106.7","113.07","121.47","116.04","108.88","113.04","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","23.7390766263986","24.8786305802711","25.9528969414239","26.7182651746528","27.708263116162","28.5711469525783","30.0971176633886","30.4989930436427","31.6944396298742","32.8678937949694","32.99238253302","33.9122167997999","34.3238534379843","36.2193995362735","37.6078992638859","40.221112804876","41.5447020670805","42.6790514180593","43.4613704212558","45.4435531327949","47.4775112144955","48.9865667781417","48.6055719473821","50.563028766855","52.6941857889746","53.024834402978","54.7146980105624","56.7080735737225","57.3207933446826","58.282837467561","60.1802428390095","62.1025330507752","63.298073620219","67.1154678940772","71.3040932897495","71.2240350017857","74.8427753372131","76.5025047790589","80.8404917029872","82.2253816647484","85.5013412492486","88.2728598836467","93.458540034056","96.1558110970708","100.155969638371","103.797436195479","110.015218102543","113.492509379458","110.876868449931","118.140048834361","122.347908648731","120.822358867569","128.534899333004","129.895103989649","","","",
"Timor-Leste","TLS","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","83.16","82.95","83.32","89.43","90.69","93.55","92.9","95.81","95.81","96.89","98.87","102.8","104.12","104.21","102.24","93.36","89.88","88.79","84.25","80.58","80.55","80.63","82.11","86.18","88.78","89.21","90.11","89.63","88.18","95.31","99.66","99.1","106.86","102.96","102.34","93.77","97.52","86.3","82.58","87.22","87.85","96.63","96.72","93.99","100.61","105.4","102.91","114.76","133.17","129.48","116.02","125.86","119.75","119.97","120.1","118.51","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","20.238731017416","22.5336610675527","22.8987261843871","23.2281375840161","24.4925501726668","23.0536283082039","24.0473892107321","26.7515712509982","26.0630406794614","26.2805609189786","28.444365648366","29.4613289699466","28.6552550395237","31.0340222522439","31.952859284733","33.3106728970981","32.1270112961166","34.3425719384686","34.6023498396596","37.3997223488113","38.270402186785","41.2917935846313","41.6063017507793","42.3440183555223","46.4064737611267","50.0885330423002","49.8443027673656","51.3196104754035","52.3748898301673","58.6682036335118","60.6826851693347","63.8086452127226","65.590134332167","66.9019472467797","67.6001472663935","77.4530036764098","73.4243769653925","80.8578916704734","79.5480352128176","80.3144387676585","80.4757127247189","89.3804883857174","94.135589981863","95.3666340710868","100.388199187261","106.497322813581","107.11528897578","101.535085378215","108.855423502865","109.705088657629","113.158299296587","116.120026997101","117.699781948501","116.647557921356","","","",
"Tonga","TON","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","116.65","107.01","114.13","112.18","118.15","135.27","142.11","131.65","130.75","116.29","119.22","127.24","118.35","128.05","140.19","139.59","134.67","117.96","119.55","131.46","129.02","101.66","103.56","104.24","103.31","113.54","101.14","92.93","94.08","92.93","93.39","91.85","133.07","105.04","93.26","92.56","90.25","88.92","97.2","93.96","95.84","98.23","97.07","97.47","97.27","105.26","140.48","134.91","137.35","135.37","137.31","135.47","134.05","135.17","140.05","137.98","",
